City,State,State Code,Google Ads Code,Keyword,Average Monthly Searches,Low Top Of Page Bid Micros,High Top Of Page Bid Micros
Virginia Beach,Virginia,VA,1027320,good dui lawyers near me,10,0,0
Virginia Beach,Virginia,VA,1027320,dui defense attorney near me,10,0,0
Virginia Beach,Virginia,VA,1027320,dwi lawyer virginia beach va,0,0,0
Albuquerque,New Mexico,NM,1022494,dui attorney near me,90,4853408,14544824
Albuquerque,New Mexico,NM,1022494,dwi lawyer albuquerque,140,6240000,22360710
Albuquerque,New Mexico,NM,1022494,dwi lawyer albuquerque nm,140,6240000,22360710
Albuquerque,New Mexico,NM,1022494,dui attorney albuquerque,140,6240000,22360710
Albuquerque,New Mexico,NM,1022494,dui attorney albuquerque nm,140,6240000,22360710
Albuquerque,New Mexico,NM,1022494,good dui lawyers near me,10,0,0
Albuquerque,New Mexico,NM,1022494,dui defense attorney near me,10,0,0
Fayetteville,North Carolina,NC,1021108,dui attorney near me,20,0,0
Fayetteville,North Carolina,NC,1021108,dwi lawyer fayetteville,20,0,0
Fayetteville,North Carolina,NC,1021108,dwi lawyer fayetteville nc,20,0,0
Fayetteville,North Carolina,NC,1021108,dui attorney fayetteville,20,0,0
Fayetteville,North Carolina,NC,1021108,dui attorney fayetteville nc,20,0,0
Fayetteville,North Carolina,NC,1021108,good dui lawyers near me,10,0,0
Fayetteville,North Carolina,NC,1021108,dui defense attorney near me,10,0,0
Allentown,Pennsylvania,PA,1024620,dui attorney near me,10,8289662,20320000
Allentown,Pennsylvania,PA,1024620,dui attorney allentown pa,90,3011626,14996007
Allentown,Pennsylvania,PA,1024620,good dui lawyers near me,10,0,0
Allentown,Pennsylvania,PA,1024620,dui defense attorney near me,0,0,0
Allentown,Pennsylvania,PA,1024620,dwi lawyer allentown,0,0,0
Allentown,Pennsylvania,PA,1024620,dwi lawyer allentown pa,0,0,0
Allentown,Pennsylvania,PA,1024620,dui attorney allentown,0,0,0
Columbia,South Carolina,SC,1025530,dui attorney near me,20,12575737,41900000
Columbia,South Carolina,SC,1025530,dwi lawyer columbia,0,0,0
Columbia,South Carolina,SC,1025530,dui attorney columbia,70,11433604,39002756
Columbia,South Carolina,SC,1025530,dui attorney columbia sc,70,11433604,39002756
Columbia,South Carolina,SC,1025530,good dui lawyers near me,10,0,0
Columbia,South Carolina,SC,1025530,dui defense attorney near me,10,0,0
Columbia,South Carolina,SC,1025530,dwi lawyer columbia sc,0,0,0
Chico,California,CA,1013671,dui attorney near me,10,4384429,7480000
Chico,California,CA,1013671,good dui lawyers near me,10,0,0
Chico,California,CA,1013671,dui defense attorney near me,10,0,0
Chico,California,CA,1013671,dwi lawyer chico,0,0,0
Chico,California,CA,1013671,dwi lawyer chico ca,0,0,0
Chico,California,CA,1013671,dui attorney chico,0,0,0
Chico,California,CA,1013671,dui attorney chico ca,0,0,0
Macon,Georgia,GA,1015427,dui attorney near me,20,6398424,48630000
Macon,Georgia,GA,1015427,dui attorney macon,40,6429137,16991152
Macon,Georgia,GA,1015427,dui attorney macon ga,40,6429137,16991152
Macon,Georgia,GA,1015427,good dui lawyers near me,10,0,0
Macon,Georgia,GA,1015427,dui defense attorney near me,10,0,0
Macon,Georgia,GA,1015427,dwi lawyer macon,0,0,0
Macon,Georgia,GA,1015427,dwi lawyer macon ga,0,0,0
Richmond,Virginia,VA,1027270,dui attorney near me,90,4790000,19853182
Richmond,Virginia,VA,1027270,dwi lawyer richmond va,70,6319704,18700000
Richmond,Virginia,VA,1027270,dui attorney richmond,70,6319704,18700000
Richmond,Virginia,VA,1027270,good dui lawyers near me,10,0,0
Richmond,Virginia,VA,1027270,dui defense attorney near me,10,0,0
Richmond,Virginia,VA,1027270,dwi lawyer richmond,0,0,0
Richmond,Virginia,VA,1027270,dui attorney richmond va,0,0,0
Springfield,Illinois,IL,1016864,dui attorney near me,10,0,0
Springfield,Illinois,IL,1016864,dwi lawyer springfield,10,0,0
Springfield,Illinois,IL,1016864,dui attorney springfield,10,0,0
Springfield,Illinois,IL,1016864,dui attorney springfield il,50,4241974,39520000
Springfield,Illinois,IL,1016864,good dui lawyers near me,10,0,0
Springfield,Illinois,IL,1016864,dui defense attorney near me,10,0,0
Springfield,Illinois,IL,1016864,dwi lawyer springfield il,0,0,0
Peoria,Illinois,IL,1016766,dui attorney near me,10,0,0
Peoria,Illinois,IL,1016766,dwi lawyer peoria il,30,0,0
Peoria,Illinois,IL,1016766,dui attorney peoria,30,0,0
Peoria,Illinois,IL,1016766,dui attorney peoria il,30,0,0
Peoria,Illinois,IL,1016766,good dui lawyers near me,10,0,0
Peoria,Illinois,IL,1016766,dui defense attorney near me,10,0,0
Peoria,Illinois,IL,1016766,dwi lawyer peoria,0,0,0
Chesapeake,Virginia,VA,1027073,dui attorney near me,20,7137950,13420521
Chesapeake,Virginia,VA,1027073,dui attorney chesapeake,20,0,0
Chesapeake,Virginia,VA,1027073,dui attorney chesapeake va,20,0,0
Chesapeake,Virginia,VA,1027073,good dui lawyers near me,10,0,0
Chesapeake,Virginia,VA,1027073,dui defense attorney near me,10,0,0
Chesapeake,Virginia,VA,1027073,dwi lawyer chesapeake,0,0,0
Chesapeake,Virginia,VA,1027073,dwi lawyer chesapeake va,0,0,0
Durham,North Carolina,NC,1021085,dui attorney near me,20,13595141,37379592
Durham,North Carolina,NC,1021085,dwi lawyer durham,10,0,0
Durham,North Carolina,NC,1021085,dwi lawyer durham nc,10,0,0
Durham,North Carolina,NC,1021085,dui attorney durham,10,0,0
Durham,North Carolina,NC,1021085,dui attorney durham nc,10,0,0
Durham,North Carolina,NC,1021085,good dui lawyers near me,10,0,0
Durham,North Carolina,NC,1021085,dui defense attorney near me,10,0,0
Fargo,North Dakota,ND,1021434,dui attorney near me,10,0,0
Fargo,North Dakota,ND,1021434,dwi lawyer fargo,20,9600678,48090000
Fargo,North Dakota,ND,1021434,dui attorney fargo,20,9600678,48090000
Fargo,North Dakota,ND,1021434,dui attorney fargo nd,20,9600678,48090000
Fargo,North Dakota,ND,1021434,good dui lawyers near me,10,0,0
Fargo,North Dakota,ND,1021434,dui defense attorney near me,10,0,0
Fargo,North Dakota,ND,1021434,dwi lawyer fargo nd,0,0,0
Lexington,Kentucky,KY,1017818,dui attorney near me,170,6198244,30000000
Lexington,Kentucky,KY,1017818,dwi lawyer lexington,50,7734640,40000000
Lexington,Kentucky,KY,1017818,dui attorney lexington,50,7734640,40000000
Lexington,Kentucky,KY,1017818,dui attorney lexington ky,50,7734640,40000000
Lexington,Kentucky,KY,1017818,good dui lawyers near me,10,0,0
Lexington,Kentucky,KY,1017818,dui defense attorney near me,10,0,0
Lexington,Kentucky,KY,1017818,dwi lawyer lexington ky,0,0,0
Chattanooga,Tennessee,TN,1025943,dui attorney near me,70,7974326,53660000
Chattanooga,Tennessee,TN,1025943,dui attorney chattanooga,70,4020000,52250000
Chattanooga,Tennessee,TN,1025943,dui attorney chattanooga tn,70,4020000,52250000
Chattanooga,Tennessee,TN,1025943,good dui lawyers near me,10,0,0
Chattanooga,Tennessee,TN,1025943,dui defense attorney near me,10,0,0
Chattanooga,Tennessee,TN,1025943,dwi lawyer chattanooga,0,0,0
Chattanooga,Tennessee,TN,1025943,dwi lawyer chattanooga tn,0,0,0
Overland Park,Kansas,KS,1017596,dui attorney near me,20,0,0
Overland Park,Kansas,KS,1017596,dui attorney overland park,10,0,0
Overland Park,Kansas,KS,1017596,dui attorney overland park ks,10,0,0
Overland Park,Kansas,KS,1017596,good dui lawyers near me,10,0,0
Overland Park,Kansas,KS,1017596,dui defense attorney near me,10,0,0
Overland Park,Kansas,KS,1017596,dwi lawyer overland park,0,0,0
Overland Park,Kansas,KS,1017596,dwi lawyer overland park ks,0,0,0
Kansas City,Kansas,KS,1017527,dui attorney near me,20,0,0
Kansas City,Kansas,KS,1017527,dwi lawyer kansas city,70,18700000,24973808
Kansas City,Kansas,KS,1017527,dui attorney kansas city,70,18700000,24973808
Kansas City,Kansas,KS,1017527,dui attorney kansas city ks,10,0,0
Kansas City,Kansas,KS,1017527,good dui lawyers near me,10,5630588,14041452
Kansas City,Kansas,KS,1017527,dui defense attorney near me,10,0,0
Kansas City,Kansas,KS,1017527,dwi lawyer kansas city ks,0,0,0
McAllen,Texas,TX,1026609,dui attorney near me,30,3617510,47690000
McAllen,Texas,TX,1026609,dwi lawyer mcallen,10,0,0
McAllen,Texas,TX,1026609,dui attorney mcallen,10,0,0
McAllen,Texas,TX,1026609,good dui lawyers near me,10,0,0
McAllen,Texas,TX,1026609,dui defense attorney near me,10,0,0
McAllen,Texas,TX,1026609,dwi lawyer mcallen tx,0,0,0
McAllen,Texas,TX,1026609,dui attorney mcallen tx,0,0,0
Norman,Oklahoma,OK,1024283,dui attorney near me,10,0,0
Norman,Oklahoma,OK,1024283,dui attorney norman ok,20,0,0
Norman,Oklahoma,OK,1024283,good dui lawyers near me,10,0,0
Norman,Oklahoma,OK,1024283,dui defense attorney near me,0,0,0
Norman,Oklahoma,OK,1024283,dwi lawyer norman,0,0,0
Norman,Oklahoma,OK,1024283,dwi lawyer norman ok,0,0,0
Norman,Oklahoma,OK,1024283,dui attorney norman,0,0,0
Athens,Georgia,GA,1015253,dui attorney near me,20,0,0
Athens,Georgia,GA,1015253,dwi lawyer athens,40,6430000,41990988
Athens,Georgia,GA,1015253,dui attorney athens,40,6430000,41990988
Athens,Georgia,GA,1015253,dui attorney athens ga,40,6430000,41990988
Athens,Georgia,GA,1015253,good dui lawyers near me,10,0,0
Athens,Georgia,GA,1015253,dui defense attorney near me,10,0,0
Athens,Georgia,GA,1015253,dwi lawyer athens ga,0,0,0
Fort Wayne,Indiana,IN,1017108,dui attorney near me,20,17541922,49189404
Fort Wayne,Indiana,IN,1017108,dui attorney fort wayne,50,7603969,20000000
Fort Wayne,Indiana,IN,1017108,dui attorney fort wayne in,0,0,0
Fort Wayne,Indiana,IN,1017108,good dui lawyers near me,10,0,0
Fort Wayne,Indiana,IN,1017108,dui defense attorney near me,10,0,0
Fort Wayne,Indiana,IN,1017108,dwi lawyer fort wayne,0,0,0
Fort Wayne,Indiana,IN,1017108,dwi lawyer fort wayne in,0,0,0
Green Bay,Wisconsin,WI,1027991,dui attorney near me,10,5027405,33446132
Green Bay,Wisconsin,WI,1027991,dui attorney green bay,20,3871448,52541400
Green Bay,Wisconsin,WI,1027991,dui attorney green bay wi,20,3871448,52541400
Green Bay,Wisconsin,WI,1027991,good dui lawyers near me,10,0,0
Green Bay,Wisconsin,WI,1027991,dui defense attorney near me,10,0,0
Green Bay,Wisconsin,WI,1027991,dwi lawyer green bay,0,0,0
Green Bay,Wisconsin,WI,1027991,dwi lawyer green bay wi,0,0,0
Little Rock,Arkansas,AR,1013268,dui attorney near me,30,0,0
Little Rock,Arkansas,AR,1013268,dwi lawyer little rock,50,0,0
Little Rock,Arkansas,AR,1013268,dui attorney little rock,50,0,0
Little Rock,Arkansas,AR,1013268,good dui lawyers near me,10,0,0
Little Rock,Arkansas,AR,1013268,dui defense attorney near me,10,0,0
Little Rock,Arkansas,AR,1013268,dwi lawyer little rock ar,0,0,0
Little Rock,Arkansas,AR,1013268,dui attorney little rock ar,0,0,0
South Bend,Indiana,IN,1017310,dui attorney near me,10,7869741,27086468
South Bend,Indiana,IN,1017310,dui attorney south bend in,10,0,0
South Bend,Indiana,IN,1017310,good dui lawyers near me,10,0,0
South Bend,Indiana,IN,1017310,dui defense attorney near me,10,0,0
South Bend,Indiana,IN,1017310,dwi lawyer south bend,0,0,0
South Bend,Indiana,IN,1017310,dwi lawyer south bend in,0,0,0
South Bend,Indiana,IN,1017310,dui attorney south bend,0,0,0
Vancouver,Washington,WA,1027790,dui attorney near me,10,0,0
Vancouver,Washington,WA,1027790,dwi lawyer vancouver,10,0,0
Vancouver,Washington,WA,1027790,dwi lawyer vancouver wa,70,7368681,50000000
Vancouver,Washington,WA,1027790,dui attorney vancouver,70,7368681,50000000
Vancouver,Washington,WA,1027790,dui attorney vancouver wa,70,7368681,50000000
Vancouver,Washington,WA,1027790,good dui lawyers near me,10,0,0
Vancouver,Washington,WA,1027790,dui defense attorney near me,10,0,0
Columbus,Ohio,OH,1023640,dui attorney near me,260,32540000,89970000
Columbus,Ohio,OH,1023640,dwi lawyer columbus,390,27060574,79150000
Columbus,Ohio,OH,1023640,dui attorney columbus oh,390,27060574,79150000
Columbus,Ohio,OH,1023640,good dui lawyers near me,10,0,0
Columbus,Ohio,OH,1023640,dui defense attorney near me,10,0,0
Columbus,Ohio,OH,1023640,dwi lawyer columbus oh,0,0,0
Columbus,Ohio,OH,1023640,dui attorney columbus,0,0,0
Charlotte,North Carolina,NC,1021048,dui attorney near me,70,11058603,52512164
Charlotte,North Carolina,NC,1021048,dwi lawyer charlotte,140,13587485,57142304
Charlotte,North Carolina,NC,1021048,dwi lawyer charlotte nc,140,13587485,57142304
Charlotte,North Carolina,NC,1021048,dui attorney charlotte,140,13587485,57142304
Charlotte,North Carolina,NC,1021048,dui attorney charlotte nc,140,13587485,57142304
Charlotte,North Carolina,NC,1021048,good dui lawyers near me,10,0,0
Charlotte,North Carolina,NC,1021048,dui defense attorney near me,10,0,0
Modesto,California,CA,1014019,dui attorney near me,30,0,0
Modesto,California,CA,1014019,dui attorney modesto,50,15000000,53934884
Modesto,California,CA,1014019,dui attorney modesto ca,50,15000000,53934884
Modesto,California,CA,1014019,good dui lawyers near me,10,0,0
Modesto,California,CA,1014019,dui defense attorney near me,10,0,0
Modesto,California,CA,1014019,dwi lawyer modesto,0,0,0
Modesto,California,CA,1014019,dwi lawyer modesto ca,0,0,0
Spokane,Washington,WA,1027760,dui attorney near me,70,29195570,50000000
Spokane,Washington,WA,1027760,dui attorney spokane,90,13460000,59501464
Spokane,Washington,WA,1027760,dui attorney spokane wa,90,13460000,59501464
Spokane,Washington,WA,1027760,good dui lawyers near me,10,0,0
Spokane,Washington,WA,1027760,dui defense attorney near me,10,0,0
Spokane,Washington,WA,1027760,dwi lawyer spokane,0,0,0
Spokane,Washington,WA,1027760,dwi lawyer spokane wa,0,0,0
Tulsa,Oklahoma,OK,1024352,dui attorney near me,20,14525130,56387684
Tulsa,Oklahoma,OK,1024352,dui attorney tulsa,170,8500000,84000000
Tulsa,Oklahoma,OK,1024352,dui attorney tulsa ok,170,8500000,84000000
Tulsa,Oklahoma,OK,1024352,good dui lawyers near me,10,8500000,73000000
Tulsa,Oklahoma,OK,1024352,dui defense attorney near me,10,0,0
Tulsa,Oklahoma,OK,1024352,dwi lawyer tulsa,0,0,0
Tulsa,Oklahoma,OK,1024352,dwi lawyer tulsa ok,0,0,0
Birmingham,Alabama,AL,1012954,dui attorney near me,30,7192665,112592520
Birmingham,Alabama,AL,1012954,dwi lawyer birmingham al,20,7632274,51188544
Birmingham,Alabama,AL,1012954,dui attorney birmingham,20,7632274,51188544
Birmingham,Alabama,AL,1012954,dui attorney birmingham al,20,7632274,51188544
Birmingham,Alabama,AL,1012954,good dui lawyers near me,10,0,0
Birmingham,Alabama,AL,1012954,dui defense attorney near me,10,0,0
Birmingham,Alabama,AL,1012954,dwi lawyer birmingham,0,0,0
Milwaukee,Wisconsin,WI,1028087,dui attorney near me,70,16707338,82465672
Milwaukee,Wisconsin,WI,1028087,dwi lawyer milwaukee,110,19300624,97816776
Milwaukee,Wisconsin,WI,1028087,dui attorney milwaukee,110,19300624,97816776
Milwaukee,Wisconsin,WI,1028087,dui attorney milwaukee wi,110,19300624,97816776
Milwaukee,Wisconsin,WI,1028087,good dui lawyers near me,10,0,0
Milwaukee,Wisconsin,WI,1028087,dui defense attorney near me,10,0,0
Milwaukee,Wisconsin,WI,1028087,dwi lawyer milwaukee wi,0,0,0
Madison,Wisconsin,WI,1028057,dui attorney near me,20,30293474,80613408
Madison,Wisconsin,WI,1028057,dwi lawyer madison,70,11390000,66847704
Madison,Wisconsin,WI,1028057,dwi lawyer madison wi,70,11390000,66847704
Madison,Wisconsin,WI,1028057,dui attorney madison,70,11390000,66847704
Madison,Wisconsin,WI,1028057,dui attorney madison wi,70,11390000,66847704
Madison,Wisconsin,WI,1028057,good dui lawyers near me,10,0,0
Madison,Wisconsin,WI,1028057,dui defense attorney near me,10,0,0
St. Louis,Missouri,MO,1020618,dui attorney near me,90,20000000,51000000
St. Louis,Missouri,MO,1020618,dwi lawyer st louis,170,15331957,51000000
St. Louis,Missouri,MO,1020618,dwi lawyer st louis mo,170,15331957,51000000
St. Louis,Missouri,MO,1020618,dui attorney st louis,170,15331957,51000000
St. Louis,Missouri,MO,1020618,good dui lawyers near me,10,0,0
St. Louis,Missouri,MO,1020618,dui defense attorney near me,10,0,0
St. Louis,Missouri,MO,1020618,dui attorney st louis mo,0,0,0
Waco,Texas,TX,1026867,dui attorney near me,10,0,0
Waco,Texas,TX,1026867,dui attorney waco,10,5369684,17368992
Waco,Texas,TX,1026867,good dui lawyers near me,10,0,0
Waco,Texas,TX,1026867,dui defense attorney near me,0,0,0
Waco,Texas,TX,1026867,dwi lawyer waco,0,0,0
Waco,Texas,TX,1026867,dwi lawyer waco tx,0,0,0
Waco,Texas,TX,1026867,dui attorney waco tx,0,0,0
Conroe,Texas,TX,1026313,dui attorney near me,50,0,0
Conroe,Texas,TX,1026313,dwi lawyer conroe,90,60000000,96801704
Conroe,Texas,TX,1026313,dwi lawyer conroe tx,90,60000000,96801704
Conroe,Texas,TX,1026313,dui attorney conroe,90,60000000,96801704
Conroe,Texas,TX,1026313,dui attorney conroe tx,90,60000000,96801704
Conroe,Texas,TX,1026313,good dui lawyers near me,10,0,0
Conroe,Texas,TX,1026313,dui defense attorney near me,10,0,0
Raleigh,North Carolina,NC,1021278,dui attorney near me,170,20882824,107641544
Raleigh,North Carolina,NC,1021278,dwi lawyer raleigh,30,12029322,50000000
Raleigh,North Carolina,NC,1021278,dwi lawyer raleigh nc,30,12029322,50000000
Raleigh,North Carolina,NC,1021278,dui attorney raleigh,110,11510242,238114576
Raleigh,North Carolina,NC,1021278,dui attorney raleigh nc,110,11510242,238114576
Raleigh,North Carolina,NC,1021278,good dui lawyers near me,10,0,0
Raleigh,North Carolina,NC,1021278,dui defense attorney near me,10,0,0
Boston,Massachusetts,MA,1018127,dui attorney near me,30,0,0
Boston,Massachusetts,MA,1018127,dwi lawyer boston,50,0,0
Boston,Massachusetts,MA,1018127,dui attorney boston ma,50,0,0
Boston,Massachusetts,MA,1018127,good dui lawyers near me,10,0,0
Boston,Massachusetts,MA,1018127,dui defense attorney near me,10,0,0
Boston,Massachusetts,MA,1018127,dwi lawyer boston ma,0,0,0
Boston,Massachusetts,MA,1018127,dui attorney boston,0,0,0
Bend,Oregon,OR,1024400,dui attorney near me,10,10229565,78086024
Bend,Oregon,OR,1024400,dui attorney bend,30,9204938,84050552
Bend,Oregon,OR,1024400,dui attorney bend or,10,0,0
Bend,Oregon,OR,1024400,good dui lawyers near me,10,0,0
Bend,Oregon,OR,1024400,dui defense attorney near me,0,0,0
Bend,Oregon,OR,1024400,dwi lawyer bend,0,0,0
Bend,Oregon,OR,1024400,dwi lawyer bend or,0,0,0
New York,New York,NY,1023191,dui attorney near me,590,14000000,50000000
New York,New York,NY,1023191,dwi lawyer new york,480,5812754,41973496
New York,New York,NY,1023191,dui attorney new york,170,0,0
New York,New York,NY,1023191,dui attorney new york ny,170,0,0
New York,New York,NY,1023191,good dui lawyers near me,10,0,0
New York,New York,NY,1023191,dui defense attorney near me,10,0,0
New York,New York,NY,1023191,dwi lawyer new york ny,0,0,0
Topeka,Kansas,KS,1017653,dui attorney near me,10,0,0
Topeka,Kansas,KS,1017653,dui attorney topeka,30,2240000,16100000
Topeka,Kansas,KS,1017653,dui attorney topeka ks,30,2240000,16100000
Topeka,Kansas,KS,1017653,good dui lawyers near me,10,0,0
Topeka,Kansas,KS,1017653,dui defense attorney near me,0,0,0
Topeka,Kansas,KS,1017653,dwi lawyer topeka,0,0,0
Topeka,Kansas,KS,1017653,dwi lawyer topeka ks,0,0,0
New Orleans,Louisiana,LA,1018036,dui attorney near me,210,40000000,70000000
New Orleans,Louisiana,LA,1018036,dwi lawyer new orleans,90,24884084,70000000
New Orleans,Louisiana,LA,1018036,dui attorney new orleans,90,24884084,70000000
New Orleans,Louisiana,LA,1018036,dui attorney new orleans la,90,24884084,70000000
New Orleans,Louisiana,LA,1018036,good dui lawyers near me,10,0,0
New Orleans,Louisiana,LA,1018036,dui defense attorney near me,10,0,0
New Orleans,Louisiana,LA,1018036,dwi lawyer new orleans la,0,0,0
Chicago,Illinois,IL,1016367,dui attorney near me,170,23320000,81600000
Chicago,Illinois,IL,1016367,dwi lawyer chicago,390,18918538,92880000
Chicago,Illinois,IL,1016367,dui attorney chicago,390,18918538,92880000
Chicago,Illinois,IL,1016367,good dui lawyers near me,10,0,0
Chicago,Illinois,IL,1016367,dui defense attorney near me,10,0,0
Chicago,Illinois,IL,1016367,dwi lawyer chicago il,0,0,0
Chicago,Illinois,IL,1016367,dui attorney chicago il,0,0,0
Huntsville,Alabama,AL,1013042,dui attorney near me,10,0,0
Huntsville,Alabama,AL,1013042,dui attorney huntsville,70,4757666,29390246
Huntsville,Alabama,AL,1013042,dui attorney huntsville al,70,4757666,29390246
Huntsville,Alabama,AL,1013042,good dui lawyers near me,10,0,0
Huntsville,Alabama,AL,1013042,dui defense attorney near me,10,0,0
Huntsville,Alabama,AL,1013042,dwi lawyer huntsville,0,0,0
Huntsville,Alabama,AL,1013042,dwi lawyer huntsville al,0,0,0
Tallahassee,Florida,FL,1015213,dui attorney near me,20,7646315,50472912
Tallahassee,Florida,FL,1015213,dui attorney tallahassee,20,6489457,37599768
Tallahassee,Florida,FL,1015213,dui attorney tallahassee fl,20,6489457,37599768
Tallahassee,Florida,FL,1015213,good dui lawyers near me,10,0,0
Tallahassee,Florida,FL,1015213,dui defense attorney near me,10,0,0
Tallahassee,Florida,FL,1015213,dwi lawyer tallahassee,0,0,0
Tallahassee,Florida,FL,1015213,dwi lawyer tallahassee fl,0,0,0
Columbus,Georgia,GA,1015303,dui attorney near me,20,0,0
Columbus,Georgia,GA,1015303,dwi lawyer columbus,10,0,0
Columbus,Georgia,GA,1015303,dui attorney columbus ga,90,5727346,159278272
Columbus,Georgia,GA,1015303,good dui lawyers near me,10,0,0
Columbus,Georgia,GA,1015303,dui defense attorney near me,10,0,0
Columbus,Georgia,GA,1015303,dwi lawyer columbus ga,0,0,0
Columbus,Georgia,GA,1015303,dui attorney columbus,0,0,0
Portland,Oregon,OR,1024543,dui attorney near me,40,0,0
Portland,Oregon,OR,1024543,dui attorney portland,90,57500000,57500000
Portland,Oregon,OR,1024543,dui attorney portland or,90,57500000,57500000
Portland,Oregon,OR,1024543,good dui lawyers near me,10,10750715,57500000
Portland,Oregon,OR,1024543,dui defense attorney near me,10,0,0
Portland,Oregon,OR,1024543,dwi lawyer portland,0,0,0
Portland,Oregon,OR,1024543,dwi lawyer portland or,0,0,0
Rockford,Illinois,IL,1016813,dui attorney near me,20,0,0
Rockford,Illinois,IL,1016813,dui attorney rockford,90,2763295,72810000
Rockford,Illinois,IL,1016813,dui attorney rockford il,90,2763295,72810000
Rockford,Illinois,IL,1016813,good dui lawyers near me,10,0,0
Rockford,Illinois,IL,1016813,dui defense attorney near me,10,0,0
Rockford,Illinois,IL,1016813,dwi lawyer rockford,0,0,0
Rockford,Illinois,IL,1016813,dwi lawyer rockford il,0,0,0
Cedar Rapids,Iowa,IA,1015695,dui attorney near me,20,3690313,40800000
Cedar Rapids,Iowa,IA,1015695,good dui lawyers near me,10,0,0
Cedar Rapids,Iowa,IA,1015695,dui defense attorney near me,0,0,0
Cedar Rapids,Iowa,IA,1015695,dwi lawyer cedar rapids,0,0,0
Cedar Rapids,Iowa,IA,1015695,dwi lawyer cedar rapids ia,0,0,0
Cedar Rapids,Iowa,IA,1015695,dui attorney cedar rapids,0,0,0
Cedar Rapids,Iowa,IA,1015695,dui attorney cedar rapids ia,0,0,0
Springfield,Missouri,MO,1020610,dui attorney near me,40,3658027,13490295
Springfield,Missouri,MO,1020610,dwi lawyer springfield,70,4870132,17281348
Springfield,Missouri,MO,1020610,dwi lawyer springfield mo,70,4870132,17281348
Springfield,Missouri,MO,1020610,dui attorney springfield,10,0,0
Springfield,Missouri,MO,1020610,good dui lawyers near me,10,0,0
Springfield,Missouri,MO,1020610,dui defense attorney near me,10,0,0
Springfield,Missouri,MO,1020610,dui attorney springfield mo,0,0,0
Abilene,Texas,TX,1026170,dui attorney near me,140,6885884,44784352
Abilene,Texas,TX,1026170,dwi lawyer abilene tx,10,0,0
Abilene,Texas,TX,1026170,good dui lawyers near me,10,0,0
Abilene,Texas,TX,1026170,dui defense attorney near me,10,0,0
Abilene,Texas,TX,1026170,dwi lawyer abilene,0,0,0
Abilene,Texas,TX,1026170,dui attorney abilene,0,0,0
Abilene,Texas,TX,1026170,dui attorney abilene tx,0,0,0
Oklahoma City,Oklahoma,OK,1024290,dui attorney near me,70,16601648,84000000
Oklahoma City,Oklahoma,OK,1024290,dwi lawyer oklahoma city,390,12441382,84000000
Oklahoma City,Oklahoma,OK,1024290,dui attorney oklahoma city,390,12441382,84000000
Oklahoma City,Oklahoma,OK,1024290,dui attorney oklahoma city ok,390,12441382,84000000
Oklahoma City,Oklahoma,OK,1024290,good dui lawyers near me,10,0,0
Oklahoma City,Oklahoma,OK,1024290,dui defense attorney near me,10,0,0
Oklahoma City,Oklahoma,OK,1024290,dwi lawyer oklahoma city ok,0,0,0
El Paso,Texas,TX,1026376,dui attorney near me,20,6878291,93603048
El Paso,Texas,TX,1026376,dwi lawyer el paso,260,4755145,75000000
El Paso,Texas,TX,1026376,dwi lawyer el paso tx,260,4755145,75000000
El Paso,Texas,TX,1026376,dui attorney el paso,260,4755145,75000000
El Paso,Texas,TX,1026376,dui attorney el paso tx,260,4755145,75000000
El Paso,Texas,TX,1026376,good dui lawyers near me,10,0,0
El Paso,Texas,TX,1026376,dui defense attorney near me,10,0,0
Boise,Idaho,ID,1016131,dui attorney near me,10,33628940,75000000
Boise,Idaho,ID,1016131,dui attorney boise,140,18072754,80490000
Boise,Idaho,ID,1016131,dui attorney boise id,140,18072754,80490000
Boise,Idaho,ID,1016131,good dui lawyers near me,10,0,0
Boise,Idaho,ID,1016131,dui defense attorney near me,10,0,0
Boise,Idaho,ID,1016131,dwi lawyer boise,0,0,0
Boise,Idaho,ID,1016131,dwi lawyer boise id,0,0,0
Lubbock,Texas,TX,1026578,dui attorney near me,20,0,0
Lubbock,Texas,TX,1026578,dwi lawyer lubbock,30,8137070,115533472
Lubbock,Texas,TX,1026578,dwi lawyer lubbock tx,30,8137070,115533472
Lubbock,Texas,TX,1026578,good dui lawyers near me,10,0,0
Lubbock,Texas,TX,1026578,dui defense attorney near me,10,0,0
Lubbock,Texas,TX,1026578,dui attorney lubbock,0,0,0
Lubbock,Texas,TX,1026578,dui attorney lubbock tx,0,0,0
Detroit,Michigan,MI,1019250,dui attorney near me,70,33480000,58440000
Detroit,Michigan,MI,1019250,dui attorney detroit,10,0,0
Detroit,Michigan,MI,1019250,dui attorney detroit mi,10,0,0
Detroit,Michigan,MI,1019250,good dui lawyers near me,10,0,0
Detroit,Michigan,MI,1019250,dui defense attorney near me,10,0,0
Detroit,Michigan,MI,1019250,dwi lawyer detroit,0,0,0
Detroit,Michigan,MI,1019250,dwi lawyer detroit mi,0,0,0
Amarillo,Texas,TX,1026182,dui attorney near me,40,11449310,91558952
Amarillo,Texas,TX,1026182,dui attorney amarillo tx,10,0,0
Amarillo,Texas,TX,1026182,good dui lawyers near me,10,0,0
Amarillo,Texas,TX,1026182,dui defense attorney near me,10,0,0
Amarillo,Texas,TX,1026182,dwi lawyer amarillo,40,5636932,184821312
